filename,score_Normal,score_High,score_Mid,score_Low,score_Very_Low,prob_Normal,prob_High,prob_Mid,prob_Low,prob_Very_Low,predict class,actual class
M04_B3_C6_M3.npy,-8.70575,-3.2485445,-7.171016,-7.6076345,8.544936,3.221949e-08,7.5535822e-06,1.4950146e-07,9.66105e-08,0.99999225,Very_Low,Very_Low
M12_B3_CW48_M6.npy,-9.363353,-7.850082,-2.488424,-7.855213,11.377567,9.82499e-10,4.4620805e-09,9.507711e-07,4.4392454e-09,0.99999905,Very_Low,Very_Low
M04_B3_CW73_M5.npy,-8.981753,-5.1944466,-5.949872,-7.748467,9.64021,8.176809e-09,3.609028e-07,1.6955599e-07,2.8066811e-08,0.9999995,Very_Low,Very_Low
F03_B3_CW3_M4.npy,-10.40887,-7.0631495,-4.62672,-3.8901455,9.425307,2.4329059e-09,6.9048326e-08,7.8937114e-07,1.6488129e-06,0.9999975,Very_Low,Very_Low
M01_B3_CW36_M6.npy,-2.308934,-6.5053678,0.44866455,-6.1084538,3.6077998,0.0025773416,3.8786788e-05,0.04062391,5.768483e-05,0.95670223,Very_Low,Very_Low
M04_B3_CW22_M5.npy,-9.487633,-6.3954825,-4.299917,-6.732151,8.865477,1.0699043e-08,2.3563969e-07,1.9157603e-06,1.6828112e-07,0.99999774,Very_Low,Very_Low
M04_B3_C12_M5.npy,-2.9618092,-8.244142,-0.38781345,-7.308787,4.2828727,0.00070682756,3.5910864e-06,0.009272259,9.150504e-06,0.99000823,Very_Low,Very_Low
M12_B3_CW91_M7.npy,-7.7404547,-0.86863655,-2.1421618,-1.1832061,3.1323996,1.8293082e-05,0.01764735,0.004938494,0.012884387,0.9645116,Very_Low,Very_Low
M04_B3_CW91_M8.npy,-6.1132674,-2.887766,-1.7019974,-3.3959002,4.3915825,2.7310647e-05,0.00068730535,0.002249689,0.00041349453,0.9966222,Very_Low,Very_Low
M12_B3_CW73_M7.npy,-10.86674,-7.003911,-5.533682,-5.575757,9.755044,1.106809e-09,5.2683927e-08,2.2918728e-07,2.1974424e-07,0.9999995,Very_Low,Very_Low
M12_B3_D2_M3.npy,-10.478461,-7.2406306,-3.6101792,-6.9104667,9.8449745,1.4915674e-09,3.8002753e-08,1.4338391e-06,5.286929e-08,0.99999845,Very_Low,Very_Low
M04_B3_CW94_M5.npy,-13.012588,-9.628815,0.2524246,-6.382914,8.983274,2.8005845e-10,8.256617e-09,0.00016149895,2.1206992e-07,0.99983823,Very_Low,Very_Low
F03_B3_CW16_M7.npy,-10.512624,-9.601901,-1.6087469,-5.6355734,8.737921,4.36094e-09,1.0841836e-08,3.2098542e-05,5.723433e-07,0.99996734,Very_Low,Very_Low
M12_B3_CW11_M8.npy,-11.509354,-4.7907543,-4.4957247,-3.2305772,6.7902656,1.1286191e-08,9.3411e-06,1.2546661e-05,4.4460525e-05,0.9999337,Very_Low,Very_Low
M04_B3_LZ_M5.npy,-7.2075686,-6.0407057,-3.8248296,-2.6840887,5.8373613,2.160434e-06,6.939097e-06,6.3627594e-05,0.0001990963,0.99972814,Very_Low,Very_Low
M12_B3_C9_M4.npy,-11.535979,-6.888039,-4.3323765,-7.502398,10.615903,2.396402e-10,2.501118e-08,3.2213998e-07,1.3530739e-08,0.99999964,Very_Low,Very_Low
M12_B3_CW58_M7.npy,-8.820593,-5.2076087,-6.2840533,-9.06155,12.502981,5.486425e-10,2.0341751e-08,6.932572e-09,4.3116458e-10,1.0,Very_Low,Very_Low
F03_B3_CW29_M2.npy,-11.26366,-7.879176,-5.294113,-4.3261194,9.235503,1.2511955e-09,3.691377e-08,4.896289e-07,1.289025e-06,0.9999982,Very_Low,Very_Low
M12_B3_CW44_M4.npy,-11.908315,-6.156334,-6.649564,-7.433035,13.195851,1.2514088e-11,3.9396095e-09,2.4057236e-09,1.0989758e-09,1.0,Very_Low,Very_Low
M04_B3_CW66_M6.npy,-9.088337,-3.272899,-4.603005,-8.105416,7.830862,4.488249e-08,1.5055309e-05,3.9813663e-06,1.1993721e-07,0.9999809,Very_Low,Very_Low
