filename,score_Normal,score_High,score_Mid,score_Low,score_Very_Low,prob_Normal,prob_High,prob_Mid,prob_Low,prob_Very_Low,predict class,actual class
M05_B3_LL_M5.npy,-110.311195,-9.1839695,7.451621,-19.686024,-9.1254225,0.0,5.9601227e-08,0.9999999,1.637835e-12,6.319481e-08,Mid,Mid
F04_B3_CW86_M7.npy,-90.2935,-8.601516,11.946863,-9.997938,-9.19122,4e-45,1.1911127e-09,1.0,2.947772e-10,6.6046013e-10,Mid,Mid
M11_B3_LT_M3.npy,-135.58032,-28.21348,20.240873,-29.822094,-25.31256,0.0,9.047773e-22,1.0,1.8110498e-22,1.6458705e-20,Mid,Mid
F04_B3_LJ_M5.npy,-59.870068,-4.0911117,7.2436137,-2.1448858,-5.2308345,7.12618e-30,1.1949455e-05,0.9999006,8.3672625e-05,3.8227226e-06,Mid,Mid
F04_B3_LE_M4.npy,-15.119472,1.3156614,-2.4053555,-3.3386636,-1.7505128,6.741499e-08,0.9256441,0.022409232,0.008812443,0.04313417,High,Mid
F04_B3_CW19_M5.npy,-143.56161,-17.43217,17.308666,-13.846021,-10.835094,0.0,8.1704533e-16,1.0,2.9491153e-14,5.9885273e-13,Mid,Mid
M11_B3_CW72_M4.npy,-57.119446,-17.437563,5.9517317,-3.1136892,-0.34591842,4.052159e-28,6.939211e-11,0.9980476,0.00011536894,0.001837031,Mid,Mid
M11_B3_CW31_M7.npy,-104.88311,-26.965261,18.17891,-25.59943,-20.465214,0.0,2.4781918e-20,1.0,9.712002e-20,1.6484303e-17,Mid,Mid
F04_B3_C15_M3.npy,-31.96662,-10.732488,-0.38604546,-5.9792466,3.932888,2.5309135e-16,4.2183513e-07,0.013138491,4.891582e-05,0.9868122,Very_Low,Mid
M11_B3_C17_M6.npy,-28.720015,-4.841371,3.0812762,-2.8409564,-1.5834024,1.5257925e-14,0.00035797968,0.9876895,0.0026462295,0.009306284,Mid,Mid
M05_B3_C2_M3.npy,-60.691143,-5.5034513,8.965691,-7.4270935,-7.782005,5.6030296e-31,5.201532e-07,0.9999994,7.5980836e-08,5.328044e-08,Mid,Mid
M05_B3_CW77_M3.npy,-37.42733,-11.437677,14.805292,-18.835571,1.1022153,2.068525e-23,4.007031e-12,0.9999989,2.4544774e-15,1.1189962e-06,Mid,Mid
M05_B3_CW50_M7.npy,-33.1423,-10.393338,13.183302,-15.230423,3.6096509,7.603569e-21,5.7645402e-11,0.9999305,4.571365e-13,6.953219e-05,Mid,Mid
M05_B3_CW84_M8.npy,-110.7957,-21.82212,15.631108,-13.289683,-5.621257,0.0,5.4233766e-17,1.0,2.7533395e-13,5.8913535e-10,Mid,Mid
M11_B3_CW40_M7.npy,-91.5279,-18.549767,13.014739,-23.611593,-17.15066,0.0,1.9575326e-14,1.0,1.2398993e-16,7.931115e-14,Mid,Mid
M11_B3_CW38_M4.npy,-203.70758,-51.563683,28.853947,-20.702606,-8.99307,0.0,1.18868214e-35,1.0,3.005125e-22,3.6580537e-17,Mid,Mid
M05_B3_C19_M2.npy,-79.3895,-17.936176,10.483372,-13.584487,-6.8410754,9.30475e-40,4.5451387e-13,1.0,3.527454e-11,2.992871e-08,Mid,Mid
M11_B3_CW90_M5.npy,-23.608479,-2.7651713,-1.7985042,-10.112668,2.6799562,3.769856e-12,0.0042506773,0.011175742,2.7382985e-06,0.9845709,Very_Low,Mid
M05_B3_CW80_M3.npy,-128.40732,-31.863937,28.99691,-33.514214,-1.7554225,0.0,3.7022845e-27,1.0,7.10827e-28,4.4099293e-14,Mid,Mid
M05_B3_CW26_M2.npy,-148.85966,-29.261889,20.733725,-29.39785,-15.994925,0.0,1.9372297e-22,1.0,1.6909586e-22,1.11931e-16,Mid,Mid
F04_B3_CW46_M8.npy,-24.421886,-4.328355,-1.6106522,-3.7163522,1.525029,5.123112e-12,0.0027292501,0.04133583,0.005033068,0.95090187,Very_Low,Mid
F04_B3_LN_M2.npy,-23.389475,-9.596255,-2.260563,-6.737737,5.7134943,2.2939785e-13,2.2434115e-07,0.00034415943,3.91154e-06,0.9996517,Very_Low,Mid
M11_B3_CW59_M4.npy,-23.554527,-3.7812445,3.1565537,-5.815715,-1.2876248,2.4773224e-12,0.0009580977,0.9873188,0.00012527098,0.011597788,Mid,Mid
F04_B3_CW34_M5.npy,-39.434357,-7.5942883,5.9008718,-6.382235,-4.7190223,2.0471395e-20,1.3775687e-06,0.9999696,4.6291507e-06,2.4424487e-05,Mid,Mid
M11_B3_CW43_M4.npy,-137.33945,-32.120518,18.256355,-8.643152,-6.5396814,0.0,1.3231285e-22,1.0,2.0782239e-12,1.703015e-11,Mid,Mid
F04_B3_LS_M5.npy,-53.760624,-10.648736,0.61599326,2.0023491,0.11199488,4.32522e-25,2.2869865e-06,0.17843221,0.7137728,0.10779274,Low,Mid
F04_B3_CW89_M3.npy,-87.88841,-16.01446,11.482455,-16.849447,-11.691575,7e-44,1.1435154e-12,1.0,4.961483e-13,8.622764e-11,Mid,Mid
M05_B3_LD_M3.npy,-65.273926,-6.9902945,9.803886,-6.6880894,-2.777262,2.4781006e-33,5.086019e-08,0.9999964,6.880569e-08,3.4361747e-06,Mid,Mid
F04_B3_CW65_M4.npy,-54.614025,-8.027305,7.4573197,-10.039382,-7.7453303,1.1034601e-27,1.884138e-07,0.9999995,2.5192923e-08,2.4978868e-07,Mid,Mid
M05_B3_C3_M5.npy,-146.97745,-19.668625,16.167004,-21.524458,-21.64902,0.0,2.7339105e-16,1.0,4.27373e-17,3.7731936e-17,Mid,Mid
M05_B3_CW21_M6.npy,-159.42003,-17.227507,19.029865,-11.617319,-10.507662,0.0,1.7931817e-16,1.0,4.8988815e-14,1.4859869e-13,Mid,Mid
M05_B3_CW35_M5.npy,-253.72614,-37.869625,35.18585,-31.403387,-18.508253,0.0,1.8724535e-32,1.0,1.2041023e-29,4.79677e-24,Mid,Mid
F04_B3_CW98_M7.npy,-192.65157,-23.128334,22.381926,-23.375523,-16.197475,0.0,1.7184803e-20,1.0,1.3421268e-20,1.7586518e-17,Mid,Mid
M11_B3_C17_M5.npy,-9.132516,-2.1046684,-1.8350528,-3.6098137,1.4086359,2.457208e-05,0.027707502,0.036281895,0.00615065,0.9298353,Very_Low,Mid
M05_B3_CW58_M5.npy,-71.95416,-7.040392,6.350242,1.0136244,-4.391897,9.788903e-35,1.5220414e-06,0.995188,0.0047889645,2.1510628e-05,Mid,Mid
M11_B3_LM_M8.npy,-107.66016,-27.137053,13.701161,-4.942387,-3.5520883,0.0,1.8373363e-18,1.0,8.0022025e-09,3.2137248e-08,Mid,Mid
F04_B3_LL_M5.npy,-55.468765,-5.726998,5.741756,-3.3522806,-3.0627773,2.6090937e-27,1.0448766e-05,0.9997272,0.00011230311,0.00015001041,Mid,Mid
M05_B3_CW86_M6.npy,-152.11021,-23.204416,11.127392,-24.50417,-12.179611,0.0,1.2299413e-15,1.0,3.3528148e-16,7.549135e-11,Mid,Mid
F04_B3_LH_M3.npy,-5.5918245,-0.5556131,0.35800087,-0.0607405,0.08334455,0.00092376437,0.1421543,0.35443574,0.23317416,0.26931205,Mid,Mid
F04_B3_CW63_M2.npy,-81.45881,-17.565792,10.040873,-20.21845,-16.18593,1.82892e-40,1.0246555e-12,1.0,7.220095e-14,4.072342e-12,Mid,Mid
F04_B3_CW24_M7.npy,-14.416632,-6.3414307,-4.7458487,0.460577,4.463031,6.2051533e-09,1.9941937e-05,9.833764e-05,0.017940797,0.98194087,Very_Low,Mid
M05_B3_C9_M5.npy,-23.588589,-1.232194,-0.6566013,3.3528342,-2.6266737,1.9332212e-12,0.009897844,0.017600186,0.9700476,0.0024542892,Low,Mid
F04_B3_C17_M5.npy,-21.498348,-1.1335466,2.4219873,-2.1299982,-1.6574509,3.871277e-11,0.027050499,0.9469434,0.009986694,0.016019411,Mid,Mid
M11_B3_LT_M7.npy,-135.09656,-34.189667,23.067516,-31.997414,-26.169725,0.0,1.359945e-25,1.0,1.2178807e-24,4.1355832e-22,Mid,Mid
F04_B3_CW59_M7.npy,-15.753275,1.9312055,-3.5890396,-3.4154727,-1.4304665,2.0010486e-08,0.9583629,0.0038381154,0.0045655924,0.033233374,High,Mid
F04_B3_CW56_M6.npy,-81.401245,-7.845415,10.826587,-8.777178,-7.39746,8.83e-41,7.777733e-09,1.0,3.0633291e-09,1.2172984e-08,Mid,Mid
M11_B3_LT_M8.npy,-105.37632,-30.917109,15.352022,-22.607601,-16.625551,0.0,8.045849e-21,1.0,3.268468e-17,1.2951389e-14,Mid,Mid
M05_B3_CW70_M2.npy,-45.613518,-9.86099,1.3125352,0.49912757,-4.54279,2.8842914e-21,9.708775e-06,0.69145614,0.30655342,0.0019807478,Mid,Mid
F04_B3_CW53_M4.npy,-34.212505,-6.5815578,-1.4450952,-5.4857965,5.3774686,6.394539e-18,6.394066e-06,0.0010877134,1.9127589e-05,0.99888676,Very_Low,Mid
M05_B3_CW96_M8.npy,-306.54703,-45.29693,44.521263,-42.857082,-14.727278,0.0,9.82777e-40,1.0,1.1273749e-38,1.8564567e-26,Mid,Mid
M05_B3_LU_M5.npy,-51.123016,-4.189823,1.6856475,6.4377484,-3.7732992,9.9521755e-26,2.4029507e-05,0.008559121,0.9913804,3.6445046e-05,Low,Mid
F04_B3_CW47_M2.npy,-93.75695,-10.166163,11.595412,-8.912806,-6.6612544,0.0,3.540526e-10,1.0,1.2399226e-09,1.1782315e-08,Mid,Mid
M11_B3_C11_M7.npy,-19.242788,-6.8316674,-8.952075,1.5581489,4.5859447,4.2733768e-11,1.0491866e-05,1.2588431e-06,0.04618529,0.95380294,Very_Low,Mid
M11_B3_D3_M3.npy,-70.88241,-7.017466,-2.5761685,5.3863087,0.8794316,7.4473435e-34,4.0568852e-06,0.00034436857,0.98874295,0.010908665,Low,Mid
M05_B3_LY_M2.npy,-179.83315,-31.013596,20.687862,-13.224799,-11.350609,0.0,3.518375e-23,1.0,1.8703282e-15,1.2186212e-14,Mid,Mid
F04_B3_LT_M4.npy,-59.67493,-4.4819975,5.4617834,-6.6672378,-5.0744805,5.145778e-29,4.802154e-05,0.99992,5.400059e-06,2.6553622e-05,Mid,Mid
M05_B3_LE_M4.npy,-100.26068,-14.681953,12.189708,-11.408298,-14.37726,0.0,2.1369059e-12,1.0,5.643084e-11,2.8980963e-12,Mid,Mid
M05_B3_C18_M7.npy,-136.8483,-25.10822,19.991611,-24.898714,-6.6652255,0.0,2.5905528e-20,1.0,3.1943208e-20,2.6490038e-12,Mid,Mid
M05_B3_LG_M5.npy,-24.078796,-6.91556,-10.21655,-9.069956,4.3949375,4.3053487e-13,1.2243549e-05,4.5113393e-07,1.4199236e-06,0.9999858,Very_Low,Mid
M05_B3_LQ_M4.npy,-130.9443,-24.75827,18.68463,-22.11907,-18.023844,0.0,1.3582745e-19,1.0,1.9018597e-18,1.1421224e-16,Mid,Mid
M11_B3_C19_M6.npy,-136.70212,-18.527151,20.515972,-37.857384,-24.992462,0.0,1.1060833e-17,1.0,4.4542405e-26,1.7216231e-20,Mid,Mid
F04_B3_D7_M2.npy,-55.342697,-13.480078,-15.98864,-10.480769,8.149195,2.6657692e-28,4.0413486e-10,3.289059e-11,8.1116625e-09,1.0,Very_Low,Mid
M11_B3_CW17_M5.npy,-55.5216,-15.553869,7.934302,-6.0771265,1.1822947,2.7602243e-28,6.290854e-11,0.99883205,8.211193e-07,0.0011671671,Mid,Mid
F04_B3_CW43_M5.npy,-11.6544895,-0.435954,1.1553981,-1.2304571,-0.6873732,1.8800081e-06,0.14005798,0.68773854,0.063279,0.10892259,Mid,Mid
M05_B3_CW82_M6.npy,-213.76479,-44.836365,35.448105,-49.741585,-28.225054,0.0,1.3579942e-35,1.0,1.0059766e-37,2.2238188e-28,Mid,Mid
