filename,score_Normal,score_High,score_Mid,score_Low,score_Very_Low,prob_Normal,prob_High,prob_Mid,prob_Low,prob_Very_Low,predict class,actual class
F03_B3_CW7_M7.npy,-135.20236,-80.392815,-67.21338,-63.476242,-6.078796,0.0,5.3190238e-33,2.8157117e-27,1.1819689e-25,1.0,Very_Low,Very_Low
F03_B3_CW3_M7.npy,-137.70177,-95.76845,-95.77636,-86.87938,-24.184856,0.0,8.159112e-32,8.0947527e-32,5.9171785e-28,1.0,Very_Low,Very_Low
M12_B3_LF_M4.npy,-395.8634,-278.4467,-254.11998,-237.43134,-102.89391,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_LW_M7.npy,-108.11723,-81.88755,-79.04683,-73.34761,-6.420845,7e-45,1.6796791e-33,2.876973e-32,8.59162e-30,1.0,Very_Low,Very_Low
F03_B3_CW14_M3.npy,-81.28715,-51.27484,-53.443943,-38.71073,-10.645017,2.0917687e-31,2.2630334e-18,2.5861996e-19,6.4746234e-13,1.0,Very_Low,Very_Low
M04_B3_LR_M3.npy,-117.20723,-67.132805,-74.94687,-54.124107,-17.158241,3.5e-44,1.9784395e-22,7.993149e-26,8.829342e-17,1.0,Very_Low,Very_Low
F03_B3_LV_M7.npy,-180.55191,-112.12326,-102.28112,-98.79768,-11.652858,0.0,2.4e-44,4.37164e-40,1.4239073e-38,1.0,Very_Low,Very_Low
M12_B3_CW13_M8.npy,-20.289587,-10.791165,-1.1141095,-7.0617857,-1.5655155,2.8675364e-09,3.8249127e-05,0.6099767,0.0015931999,0.38839185,Mid,Very_Low
F03_B3_CW34_M3.npy,-188.65962,-135.99484,-142.01672,-127.75964,-32.800785,0.0,1e-45,0.0,5.752e-42,1.0,Very_Low,Very_Low
M04_B3_CW70_M6.npy,-26.61193,-17.728386,-21.182522,-19.55067,-3.1992052,6.791759e-11,4.898429e-07,1.5486194e-08,7.918603e-08,0.9999994,Very_Low,Very_Low
F03_B3_LH_M7.npy,-132.77986,-93.2603,-94.6727,-84.5804,-26.979935,0.0,1.6398466e-29,3.9939815e-30,9.64798e-26,1.0,Very_Low,Very_Low
M01_B3_LE_M6.npy,-25.76037,-14.202365,-8.399472,-6.284527,2.089393,8.0332046e-13,8.403635e-08,2.783758e-05,0.00023074941,0.99974126,Very_Low,Very_Low
F03_B3_CW68_M5.npy,-150.05286,-96.908005,-79.04907,-91.123795,-26.432196,0.0,2.470278e-31,1.4085806e-23,8.031495e-29,1.0,Very_Low,Very_Low
M01_B3_CW77_M7.npy,-33.807262,-27.36877,-24.973587,-22.537025,2.165291,2.384068e-16,1.4911457e-13,1.6358184e-12,1.870339e-11,1.0,Very_Low,Very_Low
M12_B3_LR_M4.npy,-417.96198,-274.19376,-262.21268,-253.63617,-103.44985,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_LV_M7.npy,-306.43445,-212.68416,-214.25636,-190.96873,-63.70432,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_CW22_M4.npy,-14.887352,-6.0570016,-9.679208,-4.9749265,-1.1621786,1.0628972e-06,0.007268814,0.00019424935,0.02144879,0.97108716,Very_Low,Very_Low
F03_B3_CW76_M2.npy,-281.17648,-180.53471,-196.16563,-174.81985,-51.893353,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_CW55_M7.npy,-369.495,-251.79909,-241.7411,-229.88327,-78.49021,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M04_B3_LL_M8.npy,-194.80545,-110.86101,-76.09341,-87.93355,10.099118,0.0,0.0,3.6902926e-38,2.66e-43,1.0,Very_Low,Very_Low
F03_B3_CW45_M5.npy,-64.999176,-40.78982,-41.53608,-31.503942,-3.946152,3.0549806e-27,9.9769423e-17,4.730443e-17,1.0759784e-12,1.0,Very_Low,Very_Low
F03_B3_CW16_M7.npy,-165.8356,-110.546906,-111.23424,-91.07959,-13.468958,0.0,6.91e-43,3.48e-43,1.9684753e-34,1.0,Very_Low,Very_Low
M12_B3_C6_M8.npy,-151.8613,-75.69763,-78.80209,-69.03763,-33.638786,0.0,5.420951e-19,2.4312234e-20,4.2313438e-16,1.0,Very_Low,Very_Low
F03_B3_D5_M2.npy,-61.17825,-40.866787,-41.762817,-33.378918,-5.423484,6.109609e-25,4.047338e-16,1.6520697e-16,7.2295246e-13,1.0,Very_Low,Very_Low
M04_B3_CW7_M8.npy,-65.35183,-32.056973,-15.919515,-20.00976,5.3450475,1.9803257e-31,5.708333e-17,5.8199306e-10,9.739738e-12,1.0,Very_Low,Very_Low
F03_B3_CW79_M2.npy,-224.69188,-144.0156,-175.21199,-159.41333,-52.39542,0.0,1.62129e-40,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_CW3_M3.npy,-548.7956,-387.97214,-373.92093,-365.29526,-139.77774,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW27_M8.npy,-233.65582,-146.14235,-164.8022,-149.82858,-53.707973,0.0,7.1822e-41,0.0,1.8e-42,1.0,Very_Low,Very_Low
M04_B3_CW13_M6.npy,-3.047306,-1.4231062,0.43895522,-2.3067403,-1.0713298,0.020812199,0.10560856,0.6798014,0.043645717,0.15013212,Mid,Very_Low
M12_B3_CW70_M3.npy,-229.21515,-147.85701,-155.53627,-147.19458,-75.28838,0.0,3.0468144e-32,1.4085934e-35,5.909294e-32,1.0,Very_Low,Very_Low
F03_B3_D7_M5.npy,-135.88133,-101.04906,-96.30591,-86.12364,-13.014313,0.0,5.847851e-39,6.7130474e-37,1.7742784e-32,1.0,Very_Low,Very_Low
M12_B3_CW58_M7.npy,-450.84894,-300.06567,-304.23788,-286.8641,-131.27982,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW87_M6.npy,-97.359924,-60.107082,-51.13723,-37.608585,-1.0367382,1.47e-42,2.2185846e-26,1.744349e-22,1.3093299e-16,1.0,Very_Low,Very_Low
M04_B3_CW46_M5.npy,-69.56047,-48.292942,-45.313103,-47.63731,-7.226924,8.489558e-28,1.4630371e-18,2.8799378e-17,2.8183359e-18,1.0,Very_Low,Very_Low
M12_B3_LT_M3.npy,-368.754,-242.50204,-230.23898,-227.14651,-93.89504,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_D6_M8.npy,-18.379774,-16.090046,-9.331468,-12.4152155,2.96649,5.3633153e-10,5.2948006e-09,4.561029e-06,2.0883736e-07,0.99999523,Very_Low,Very_Low
M04_B3_CW36_M8.npy,-118.77205,-80.36223,-63.377098,-75.393616,-7.2153964,0.0,1.7089645e-32,4.0670833e-25,2.457956e-30,1.0,Very_Low,Very_Low
M12_B3_CW21_M6.npy,-349.9885,-230.07602,-193.03368,-208.92216,-83.35893,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M01_B3_CW84_M7.npy,-28.133303,-10.756345,-9.942903,-5.452878,0.403549,4.0303405e-13,1.419249e-05,3.201342e-05,0.0028531526,0.99710065,Very_Low,Very_Low
F03_B3_LF_M6.npy,-97.946236,-51.084457,-48.31347,-34.01399,-13.924863,3.2358076e-37,7.2743256e-17,1.1620311e-15,1.8853985e-09,1.0,Very_Low,Very_Low
F03_B3_CW8_M3.npy,-245.77539,-145.71855,-130.31618,-116.12392,-31.823318,0.0,0.0,1.68e-43,2.4474588e-37,1.0,Very_Low,Very_Low
F03_B3_CW23_M4.npy,-129.45016,-81.93025,-73.42522,-58.273335,-14.244192,0.0,4.0208557e-30,1.9861334e-26,7.5576294e-20,1.0,Very_Low,Very_Low
F03_B3_LM_M6.npy,-197.82137,-137.03871,-144.93608,-131.71202,-41.07096,0.0,2.098e-42,1e-45,4.31607e-40,1.0,Very_Low,Very_Low
F03_B3_CW96_M5.npy,-286.4972,-187.13927,-198.39494,-179.32259,-52.921402,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW23_M8.npy,-136.96301,-80.65626,-73.891655,-54.390636,-15.358253,0.0,4.3796273e-29,3.79548e-26,1.11802484e-17,1.0,Very_Low,Very_Low
M04_B3_LR_M8.npy,-71.25218,-33.44321,-44.127308,-25.683178,-7.421479,1.8996675e-28,4.999254e-12,1.1451457e-16,1.17231576e-08,1.0,Very_Low,Very_Low
M04_B3_CW64_M7.npy,-23.166218,-16.393223,-1.2329459,-12.807543,-10.351758,2.9816008e-10,2.6056964e-07,0.9998808,9.400802e-06,0.00010957167,Mid,Very_Low
F03_B3_CW86_M5.npy,-265.50293,-178.3066,-186.46776,-168.87465,-45.35098,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW68_M6.npy,-140.61502,-100.48816,-65.52972,-81.427,-16.028664,0.0,2.0878879e-37,3.1766245e-22,3.9615263e-29,1.0,Very_Low,Very_Low
M12_B3_CW25_M7.npy,-25.938679,-16.614353,11.761772,-3.2775078,2.534199,4.2350585e-17,4.7463807e-13,0.9999014,2.9409043e-07,9.828177e-05,Mid,Very_Low
F03_B3_D7_M3.npy,-149.76118,-110.60064,-106.592316,-95.40338,-15.513187,0.0,5.059e-42,2.78507e-40,2.0143176e-35,1.0,Very_Low,Very_Low
F03_B3_CW91_M3.npy,-186.4415,-112.36426,-111.15297,-101.38107,-16.29871,0.0,1.902e-42,6.387e-42,1.1199471e-37,1.0,Very_Low,Very_Low
M12_B3_LQ_M5.npy,-41.697052,-18.75512,-18.537859,-15.926651,-8.022784,2.372849e-15,2.1818478e-05,2.7113118e-05,0.00036915828,0.9995819,Very_Low,Very_Low
M04_B3_C8_M7.npy,-98.020775,-64.316055,-61.676228,-64.38197,-4.0702085,1.5769e-41,6.847967e-27,9.594542e-26,6.4111184e-27,1.0,Very_Low,Very_Low
M12_B3_CW43_M5.npy,-82.61021,-45.831783,-53.412056,-49.16437,-23.30107,1.7473092e-26,1.6407228e-10,8.374611e-14,5.857477e-12,1.0,Very_Low,Very_Low
F03_B3_CW27_M2.npy,-225.72815,-145.11858,-159.8596,-142.43816,-50.472713,0.0,7.867e-42,0.0,1.14793e-40,1.0,Very_Low,Very_Low
M01_B3_CW91_M5.npy,-36.978004,-30.28513,-24.5803,-20.852339,-0.2928804,1.1691045e-16,9.4304406e-14,2.8320976e-11,1.1779883e-09,1.0,Very_Low,Very_Low
F03_B3_CW38_M8.npy,-126.58705,-76.84059,-86.18793,-75.91643,-26.108955,2.2e-44,9.279625e-23,8.091593e-27,2.338243e-22,1.0,Very_Low,Very_Low
M12_B3_CW80_M3.npy,-531.9206,-357.32248,-357.45883,-334.8695,-138.50554,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_CW52_M3.npy,-329.0103,-226.87929,-223.6716,-210.60143,-81.72844,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M12_B3_CW1_M6.npy,-99.9568,-58.928226,-63.58618,-51.973946,-20.134335,2.1554818e-35,1.4191451e-17,1.3461784e-19,1.4867317e-14,1.0,Very_Low,Very_Low
F03_B3_CW39_M7.npy,-216.0903,-144.84843,-143.94693,-133.86829,-30.931084,0.0,0.0,0.0,1e-45,1.0,Very_Low,Very_Low
M12_B3_CW76_M8.npy,-440.68317,-304.45905,-287.791,-274.71716,-114.69105,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
M04_B3_D8_M6.npy,-71.77479,-41.260498,-31.169117,-24.424387,-5.180193,1.1976614e-29,2.1405322e-16,5.1659918e-12,4.38887e-09,1.0,Very_Low,Very_Low
M12_B3_CW92_M6.npy,-135.37024,-98.29097,-81.455986,-85.1427,-14.9890175,0.0,6.643854e-37,1.360705e-29,3.4091104e-31,1.0,Very_Low,Very_Low
M04_B3_CW12_M6.npy,-44.138996,-15.691317,-13.240476,-7.881666,5.601713,2.4996813e-22,5.6565813e-10,6.560551e-09,1.3939338e-06,0.99999857,Very_Low,Very_Low
M12_B3_LF_M3.npy,-435.69836,-306.94492,-295.09537,-263.94543,-104.94076,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_LD_M5.npy,-243.99765,-155.74669,-153.91331,-130.76207,-16.036448,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW70_M6.npy,-57.94727,-42.83687,-39.209915,-39.375034,-4.0207577,3.802005e-24,1.3879639e-17,5.218479e-16,4.4241711e-16,1.0,Very_Low,Very_Low
M01_B3_C16_M5.npy,-102.319244,-86.26517,-65.584175,-59.355618,-2.1265643,3.1e-44,2.8778552e-37,2.758733e-28,1.3987427e-25,1.0,Very_Low,Very_Low
M01_B3_LW_M6.npy,-27.306215,-17.700504,-7.0778155,-13.590792,-5.947669,4.0030007e-10,5.9441995e-06,0.24404421,0.00036217537,0.7555877,Very_Low,Very_Low
M12_B3_CW25_M8.npy,-10.583343,-2.494028,-4.034459,0.7658758,-3.3685162,1.1084333e-05,0.036128856,0.007742007,0.9410496,0.015068462,Low,Very_Low
M04_B3_CW84_M7.npy,-20.023466,-5.6389995,-4.8499956,-8.660929,-3.7525685,5.7498877e-08,0.10156721,0.22357,0.004947049,0.6699156,Very_Low,Very_Low
F03_B3_LM_M2.npy,-206.02008,-141.8675,-145.33513,-133.63649,-40.288715,0.0,7e-45,0.0,2.8812e-41,1.0,Very_Low,Very_Low
M12_B3_CW44_M4.npy,-124.900024,-83.517334,-75.76057,-76.76109,-18.529356,0.0,5.971461e-29,1.3957315e-25,5.131906e-26,1.0,Very_Low,Very_Low
M12_B3_CW75_M8.npy,-292.15472,-203.43263,-193.83858,-181.97623,-63.086628,0.0,0.0,0.0,0.0,1.0,Very_Low,Very_Low
F03_B3_CW22_M5.npy,-64.44545,-50.02932,-48.112923,-43.813633,-9.660799,1.611861e-24,2.9388226e-18,1.9973497e-17,1.4710028e-15,1.0,Very_Low,Very_Low
